gart_threshold,min_cells,expression_threshold,source,interaction_name,omitted_donor,median_difference,positive_direction,n
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0108436225436132,TRUE,10
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0104977783580785,TRUE,10
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0104977783580785,TRUE,10
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0104977783580785,TRUE,10
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0104977783580785,TRUE,10
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0108436225436132,TRUE,10
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0108436225436132,TRUE,10
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0104977783580785,TRUE,10
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.0108436225436132,TRUE,10
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.010823977085594,TRUE,10
1,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0108436225436132,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0153629511129482,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0148963956324781,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0148963956324781,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0148963956324781,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0153629511129482,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0153629511129482,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0153629511129482,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0149129916103889,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.0153629511129482,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0148963956324781,TRUE,10
2,20,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0148963956324781,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0108436225436132,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0104977783580785,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0104977783580785,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0104977783580785,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0104977783580785,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0108436225436132,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0108436225436132,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0104977783580785,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.0108436225436132,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.010823977085594,TRUE,10
1,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0108436225436132,TRUE,10
2,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.015379547090859,TRUE,9
2,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0144464361299188,TRUE,9
2,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0144464361299188,TRUE,9
2,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0144464361299188,TRUE,9
2,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.015379547090859,TRUE,9
2,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.015379547090859,TRUE,9
2,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.015379547090859,TRUE,9
2,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.015379547090859,TRUE,9
2,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0144464361299188,TRUE,9
2,30,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0144464361299188,TRUE,9
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.00975933630332016,TRUE,10
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.00894749985996656,TRUE,10
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.00894749985996656,TRUE,10
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.00894749985996656,TRUE,10
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.00975933630332016,TRUE,10
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.00975933630332016,TRUE,10
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.00975933630332016,TRUE,10
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N52,0.00970558737274412,TRUE,10
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.00894749985996656,TRUE,10
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.00894749985996656,TRUE,10
1,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.00975933630332016,TRUE,10
2,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0153463551350374,TRUE,9
2,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0126658185685828,TRUE,9
2,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0126658185685828,TRUE,9
2,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0126658185685828,TRUE,9
2,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0153463551350374,TRUE,9
2,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0153463551350374,TRUE,9
2,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0153463551350374,TRUE,9
2,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0126658185685828,TRUE,9
2,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0126658185685828,TRUE,9
2,10,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0153463551350374,TRUE,9
1,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0105174238160977,TRUE,9
1,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.00889375092939053,TRUE,9
1,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.00889375092939053,TRUE,9
1,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.00889375092939053,TRUE,9
1,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0105174238160977,TRUE,9
1,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0105174238160977,TRUE,9
1,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0105174238160977,TRUE,9
1,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.00889375092939053,TRUE,9
1,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.00889375092939053,TRUE,9
1,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0105174238160977,TRUE,9
2,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0153463551350374,TRUE,9
2,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0126658185685828,TRUE,9
2,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0126658185685828,TRUE,9
2,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0126658185685828,TRUE,9
2,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0153463551350374,TRUE,9
2,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0153463551350374,TRUE,9
2,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0153463551350374,TRUE,9
2,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0126658185685828,TRUE,9
2,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0126658185685828,TRUE,9
2,20,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0153463551350374,TRUE,9
1,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0105174238160977,TRUE,9
1,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.00889375092939053,TRUE,9
1,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.00889375092939053,TRUE,9
1,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.00889375092939053,TRUE,9
1,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0105174238160977,TRUE,9
1,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0105174238160977,TRUE,9
1,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0105174238160977,TRUE,9
1,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.00889375092939053,TRUE,9
1,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.00889375092939053,TRUE,9
1,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0105174238160977,TRUE,9
2,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0140226828297209,TRUE,8
2,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.00959866748049316,TRUE,8
2,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.00959866748049316,TRUE,8
2,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.00959866748049316,TRUE,8
2,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0140226828297209,TRUE,8
2,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0140226828297209,TRUE,8
2,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0140226828297209,TRUE,8
2,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.00959866748049316,TRUE,8
2,30,0.2,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0109555317416313,TRUE,8
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0110825333317635,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0100806734757703,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0100806734757703,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0100806734757703,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0110825333317635,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0110825333317635,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0110825333317635,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N52,0.0110825333317635,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0100806734757703,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.0110825333317635,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0100806734757703,TRUE,11
1,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0100806734757703,TRUE,11
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0164134133172008,TRUE,10
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0141343459170923,TRUE,10
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0141343459170923,TRUE,10
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0141343459170923,TRUE,10
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0164134133172008,TRUE,10
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0164134133172008,TRUE,10
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0164134133172008,TRUE,10
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0141343459170923,TRUE,10
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.0164134133172008,TRUE,10
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0143472889848541,TRUE,10
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0141343459170923,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0111762868372338,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0105816034037669,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0105816034037669,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0105816034037669,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0111762868372338,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0111762868372338,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0111762868372338,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0105816034037669,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.0111762868372338,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0106753569092372,TRUE,10
1,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0105816034037669,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0164134133172008,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0141343459170923,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0141343459170923,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0141343459170923,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0164134133172008,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0164134133172008,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0164134133172008,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0141343459170923,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.0164134133172008,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0143472889848541,TRUE,10
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0141343459170923,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0111762868372338,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0105816034037669,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0105816034037669,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0105816034037669,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0111762868372338,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0111762868372338,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0111762868372338,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0105816034037669,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.0111762868372338,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0106753569092372,TRUE,10
1,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0105816034037669,TRUE,10
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.016200470249439,TRUE,9
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0120682215847456,TRUE,9
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0120682215847456,TRUE,9
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0120682215847456,TRUE,9
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.016200470249439,TRUE,9
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.016200470249439,TRUE,9
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.016200470249439,TRUE,9
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.016200470249439,TRUE,9
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0120682215847456,TRUE,9
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0120682215847456,TRUE,9
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0110825333317635,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0100806734757703,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0100806734757703,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0100806734757703,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0110825333317635,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0110825333317635,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0110825333317635,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N52,0.0110825333317635,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0100806734757703,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.0110825333317635,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0100806734757703,TRUE,11
1,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0100806734757703,TRUE,11
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0164134133172008,TRUE,10
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0141343459170923,TRUE,10
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0141343459170923,TRUE,10
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0141343459170923,TRUE,10
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0164134133172008,TRUE,10
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0164134133172008,TRUE,10
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0164134133172008,TRUE,10
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0141343459170923,TRUE,10
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.0164134133172008,TRUE,10
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0143472889848541,TRUE,10
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0141343459170923,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0113164059488359,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0105816034037669,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0105816034037669,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0105816034037669,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0113164059488359,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0113164059488359,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0113164059488359,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0105816034037669,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.0113164059488359,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0108154760208393,TRUE,10
1,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0105816034037669,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0164134133172008,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0141343459170923,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0141343459170923,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0141343459170923,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0164134133172008,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0164134133172008,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0164134133172008,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0141343459170923,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.0164134133172008,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0143472889848541,TRUE,10
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0141343459170923,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0113164059488359,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0105816034037669,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0105816034037669,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0105816034037669,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0113164059488359,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0113164059488359,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0113164059488359,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0105816034037669,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.0113164059488359,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0108154760208393,TRUE,10
1,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0105816034037669,TRUE,10
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.016200470249439,TRUE,9
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0120682215847456,TRUE,9
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0120682215847456,TRUE,9
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0120682215847456,TRUE,9
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.016200470249439,TRUE,9
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.016200470249439,TRUE,9
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.016200470249439,TRUE,9
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N58,0.016200470249439,TRUE,9
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0120682215847456,TRUE,9
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0120682215847456,TRUE,9
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0101958076715683,TRUE,10
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.00886917272029001,TRUE,10
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.00886917272029001,TRUE,10
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.00886917272029001,TRUE,10
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0101958076715683,TRUE,10
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.00975589838048522,TRUE,10
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0101958076715683,TRUE,10
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N52,0.0101958076715683,TRUE,10
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.00886917272029001,TRUE,10
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.00886917272029001,TRUE,10
1,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.0101958076715683,TRUE,10
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.016200470249439,TRUE,9
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.0159481710933775,TRUE,9
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.0159481710933775,TRUE,9
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.0159481710933775,TRUE,9
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.016200470249439,TRUE,9
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.016200470249439,TRUE,9
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.016200470249439,TRUE,9
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.0159481710933775,TRUE,9
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.0159481710933775,TRUE,9
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N9,0.016200470249439,TRUE,9
1,20,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N106,0.0110825333317635,TRUE,9
1,20,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N111,0.00930908201137308,TRUE,9
1,20,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N23,0.00930908201137308,TRUE,9
1,20,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N24,0.00930908201137308,TRUE,9
1,20,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N44,0.0110825333317635,TRUE,9
1,20,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N49,0.0110825333317635,TRUE,9
1,20,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N50,0.0110825333317635,TRUE,9
1,20,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N539,0.00930908201137308,TRUE,9
1,20,0.2,Fibroblast,MIF_CD74_FAMILY,SCP259_N661,0.00930908201137308,TRUE,9
